,LapTime,AvgCornerSpeed,Acceleration,LapNumber,Stint,Compound,TyreLife,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Rainfall,AvgCurvature,race,racemean
572,97.831,44.21032026869595,1.732079923402478,37.0,3.0,HARD,7.0,26.6,21.0,1017.0,29.5,230.0,0.4,0.0,126.62621589689851,Bahrain Grand Prix,98.55369910514543
573,98.015,44.09238207733772,2.265119843606752,38.0,3.0,HARD,8.0,26.5,21.0,1017.0,29.5,0.0,0.0,0.0,0.007467378924802435,Bahrain Grand Prix,98.55369910514543
574,97.971,44.11464986851003,2.0922565107715503,39.0,3.0,HARD,9.0,26.5,21.0,1017.0,29.5,222.0,0.6,0.0,0.007646458787992357,Bahrain Grand Prix,98.55369910514543
575,96.037,44.43562020457228,2.3078796777564428,42.0,4.0,SOFT,2.0,26.4,21.0,1017.2,29.3,184.0,0.0,0.0,0.007560221389583097,Bahrain Grand Prix,98.55369910514543
576,96.801,43.6650089559342,2.3800795757535864,43.0,4.0,SOFT,3.0,26.4,21.0,1017.0,29.2,0.0,0.0,0.0,0.008097856110876869,Bahrain Grand Prix,98.55369910514543
577,97.407,43.60075209503777,2.2959591740402425,44.0,4.0,SOFT,4.0,26.4,21.0,1017.0,29.2,129.0,0.3,0.0,0.007816722969652882,Bahrain Grand Prix,98.55369910514543
578,97.462,44.44461583210467,2.4182974019819445,45.0,4.0,SOFT,5.0,26.4,21.0,1017.0,29.1,181.0,0.6,0.0,0.007309751505692533,Bahrain Grand Prix,98.55369910514543
579,98.441,43.76847547650959,2.212801749573877,46.0,4.0,SOFT,6.0,26.4,21.0,1017.2,29.1,183.0,0.0,0.0,0.0074881632253158276,Bahrain Grand Prix,98.55369910514543
580,97.227,45.16555846726057,2.0478510855751906,47.0,4.0,SOFT,7.0,26.4,21.0,1017.2,29.0,297.0,0.0,0.0,0.007623911233008417,Bahrain Grand Prix,98.55369910514543
581,97.068,39.476267246750886,1.8237285716823821,48.0,4.0,SOFT,8.0,26.3,21.0,1017.2,29.0,336.0,0.0,0.0,0.0070834934678442735,Bahrain Grand Prix,98.55369910514543
582,97.225,41.06116961743815,1.7994020045784842,49.0,4.0,SOFT,9.0,26.4,21.0,1017.2,29.0,308.0,0.6,0.0,0.050109342052212895,Bahrain Grand Prix,98.55369910514543
583,97.29,45.36823507370961,2.195645132634737,50.0,4.0,SOFT,10.0,26.3,21.0,1017.2,29.0,339.0,0.0,0.0,0.007877267835609363,Bahrain Grand Prix,98.55369910514543
584,97.472,44.976895363416105,2.278574665534423,51.0,4.0,SOFT,11.0,26.3,21.0,1017.2,28.9,0.0,0.3,0.0,0.007252203276800453,Bahrain Grand Prix,98.55369910514543
585,97.456,44.577586747306604,2.1252135091686304,52.0,4.0,SOFT,12.0,26.3,21.0,1017.4,28.9,0.0,0.0,0.0,0.008075942177473983,Bahrain Grand Prix,98.55369910514543
586,97.662,43.121828376468606,2.239957115455862,53.0,4.0,SOFT,13.0,26.3,21.0,1017.2,28.8,38.0,0.4,0.0,0.007548619218522124,Bahrain Grand Prix,98.55369910514543
587,97.936,43.32912678185072,2.3858560729099905,54.0,4.0,SOFT,14.0,26.2,21.0,1017.2,28.8,269.0,0.3,0.0,0.007689733890965052,Bahrain Grand Prix,98.55369910514543
588,98.316,43.74179468986346,2.221357279012255,55.0,4.0,SOFT,15.0,26.2,21.0,1017.4,28.8,95.0,0.5,0.0,0.007772218178131935,Bahrain Grand Prix,98.55369910514543
589,99.626,44.54575301859449,2.3853867031006404,56.0,4.0,SOFT,16.0,26.3,21.0,1017.4,28.7,116.0,0.6,0.0,0.0074374266078575365,Bahrain Grand Prix,98.55369910514543
