,LapTime,AvgCornerSpeed,Acceleration,LapNumber,Stint,Compound,TyreLife,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Rainfall,AvgCurvature,race,racemean
59,90.757,39.52092661929353,1.4720332585530886,5.0,2.0,SOFT,2.0,18.2,47.0,1019.1,21.6,50.0,2.6,0.0,0.009683247513215901,Bahrain Grand Prix,90.22552307692308
60,91.128,40.29268307235352,1.6262874651811559,5.0,2.0,SOFT,2.0,18.2,47.0,1019.1,21.6,48.0,2.2,0.0,0.008890774118502916,Bahrain Grand Prix,90.22552307692308
61,91.261,38.16610490635535,1.8523417921754495,5.0,2.0,SOFT,2.0,18.1,47.0,1019.0,21.8,55.0,2.0,0.0,0.007675498780820169,Bahrain Grand Prix,90.22552307692308
62,90.793,47.296637119006185,2.582196207858838,8.0,3.0,SOFT,2.0,18.1,47.0,1019.1,21.6,42.0,1.3,0.0,0.007462820960066904,Bahrain Grand Prix,90.22552307692308
63,91.281,37.12678657719607,1.673419515061602,5.0,2.0,SOFT,2.0,18.1,47.0,1019.0,21.8,55.0,2.0,0.0,0.00787966085751906,Bahrain Grand Prix,90.22552307692308
64,90.948,47.47659754183463,2.4628940689649625,8.0,3.0,SOFT,2.0,18.1,47.0,1019.1,21.6,50.0,1.5,0.0,0.007179779226957665,Bahrain Grand Prix,90.22552307692308
65,88.171,57.21546095232455,2.1035927379618817,5.0,2.0,SOFT,5.0,25.3,56.0,1014.7,31.3,3.0,1.9,0.0,0.0057745455015868336,Saudi Arabian Grand Prix,97.34513392857143
66,88.078,65.65998285672791,2.524398705415345,8.0,3.0,SOFT,2.0,25.0,57.0,1014.8,30.6,24.0,1.5,0.0,0.0064166318862153675,Saudi Arabian Grand Prix,97.34513392857143
67,88.033,47.15892346527356,2.1293359435608115,11.0,4.0,SOFT,5.0,25.1,56.0,1014.8,30.6,20.0,1.7,0.0,0.00632416382198716,Saudi Arabian Grand Prix,97.34513392857143
68,87.472,53.27004679177353,0.9510628033871892,14.0,5.0,SOFT,2.0,24.9,56.0,1015.0,30.1,8.0,1.8,0.0,9617.89695350283,Saudi Arabian Grand Prix,97.34513392857143
69,87.684,66.28718953154065,2.4015609779219993,17.0,6.0,SOFT,2.0,25.0,55.0,1015.0,30.0,350.0,1.6,0.0,0.005853499482621881,Saudi Arabian Grand Prix,97.34513392857143
70,121.948,50.43565087902121,1.9437649722345605,3.0,1.0,SOFT,3.0,25.3,56.0,1014.7,31.8,147.0,1.0,0.0,0.005428529768224216,Saudi Arabian Grand Prix,97.34513392857143
71,88.668,65.73649705456734,2.471769759033801,4.0,1.0,SOFT,4.0,25.4,56.0,1014.8,31.6,0.0,0.7,0.0,0.00599769556882299,Saudi Arabian Grand Prix,97.34513392857143
72,117.042,50.69137130368702,1.764387007543442,5.0,1.0,SOFT,5.0,25.4,56.0,1014.7,31.3,63.0,0.6,0.0,0.006127346262548604,Saudi Arabian Grand Prix,97.34513392857143
73,117.251,65.26708583300226,2.6100859749743885,6.0,1.0,SOFT,6.0,25.4,56.0,1014.6,31.3,1.0,0.9,0.0,0.005843403612640937,Saudi Arabian Grand Prix,97.34513392857143
74,88.318,48.66125745060263,2.1671425760892555,7.0,1.0,SOFT,7.0,25.4,56.0,1014.8,31.3,22.0,0.9,0.0,0.006052789954056733,Saudi Arabian Grand Prix,97.34513392857143
75,88.179,49.277232818301776,1.9839703398302797,12.0,3.0,SOFT,4.0,25.0,57.0,1014.8,30.6,24.0,1.5,0.0,0.006289748496790623,Saudi Arabian Grand Prix,97.34513392857143
76,88.112,65.71184613975892,2.79000914819833,15.0,4.0,SOFT,2.0,25.1,56.0,1014.8,30.6,19.0,1.5,0.0,0.005934024167024374,Saudi Arabian Grand Prix,97.34513392857143
77,118.606,49.58909758294916,2.2131509188277487,18.0,5.0,SOFT,2.0,24.9,56.0,1015.0,30.1,353.0,1.4,0.0,0.006433119028305324,Saudi Arabian Grand Prix,97.34513392857143
