,LapTime,AvgCornerSpeed,Acceleration,LapNumber,Stint,Compound,TyreLife,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Rainfall,AvgCurvature,race,racemean
4647,88.995,42.116887796249586,2.099545905293239,42.0,3.0,SOFT,11.0,36.6,7.0,995.7,49.0,172.0,3.7,0.0,0.00866334786561497,Spanish Grand Prix,88.87785055350554
4648,87.271,43.01102662842484,2.054386221134957,43.0,3.0,SOFT,12.0,36.6,8.0,995.5,48.7,192.0,2.5,0.0,0.008699712267921305,Spanish Grand Prix,88.87785055350554
4649,87.764,42.662609333190744,1.9519686831030765,44.0,3.0,SOFT,13.0,36.6,8.0,995.5,48.9,175.0,3.2,0.0,0.008300565884170252,Spanish Grand Prix,88.87785055350554
4650,87.693,43.0777998325399,1.4847718288616243,45.0,3.0,SOFT,14.0,36.7,8.0,995.5,49.1,168.0,3.0,0.0,0.008164829884123112,Spanish Grand Prix,88.87785055350554
4651,87.715,42.70266000621899,1.7075292673669669,46.0,3.0,SOFT,15.0,36.8,8.0,995.5,49.1,170.0,3.0,0.0,0.008826127011726548,Spanish Grand Prix,88.87785055350554
4652,87.855,42.026979385418045,2.0712505150425873,47.0,3.0,SOFT,16.0,36.8,7.0,995.5,49.0,147.0,2.7,0.0,0.008393478004282147,Spanish Grand Prix,88.87785055350554
4653,87.849,41.72888847794265,1.899874930244928,48.0,3.0,SOFT,17.0,36.6,7.0,995.5,49.0,185.0,2.0,0.0,0.008959358073263477,Spanish Grand Prix,88.87785055350554
4654,88.119,43.144549143818814,1.8651046761320693,49.0,3.0,SOFT,18.0,36.5,8.0,995.5,49.0,155.0,1.3,0.0,0.008861713311150602,Spanish Grand Prix,88.87785055350554
4655,88.296,41.46717842942068,1.9975343736142548,50.0,3.0,SOFT,19.0,36.8,8.0,995.5,48.8,152.0,2.2,0.0,0.008329810001154162,Spanish Grand Prix,88.87785055350554
4656,88.039,43.05035667510782,1.4623470101545855,51.0,3.0,SOFT,20.0,36.9,7.0,995.5,48.8,164.0,3.4,0.0,0.008517658027461811,Spanish Grand Prix,88.87785055350554
